Unnamed: 0,TCPOutputPacket,TCPOutputDelay,TCPOutputJitter,TCPOutputPloss,TCPInputPacket,TCPInputDelay,TCPInputJitter,TCPInputPloss
11268,4959,21.0167,0.0011715,0.0187538,8452,21.805,0.37099,0.0190487
11269,4592,21.0168,0.00126232,0.0224303,7910,21.7347,0.369616,0.0204804
11270,4986,21.0167,0.00123741,0.01785,8540,22.1127,0.380951,0.0183841
11271,20447,31.0163,0.000336749,0.0,40260,38.8946,0.487021,0.00221063
11272,20240,31.0163,0.000340603,0.0,39958,39.2976,0.472097,0.000425447
11273,19283,31.0163,0.000362156,0.0,38076,37.0936,0.466324,0.00118185
11274,20275,31.0163,0.000338174,0.0,39754,39.4049,0.478247,0.00115712
11275,20129,31.0163,0.000340476,0.0,39516,38.9848,0.482639,0.00344164
11276,19747,31.0163,0.000349921,0.0,38875,38.6678,0.491287,0.00357556
11277,19469,31.0163,0.000347202,0.0,38347,38.5373,0.485133,0.00456359
11278,19958,31.0163,0.000351381,0.0,39466,38.4054,0.467596,0.00413014
